timestamp,open,high,low,close,volume
2023-10-19 18:00:00,0.9996,0.9997,0.9996,0.9997,5821455.0
2023-10-19 19:00:00,0.9997,0.9997,0.9996,0.9996,7477086.0
2023-10-19 20:00:00,0.9996,0.9998,0.9996,0.9998,25625097.0
2023-10-19 21:00:00,0.9997,0.9998,0.9996,0.9997,11171418.0
2023-10-19 22:00:00,0.9996,0.9997,0.9996,0.9996,6124364.0
2023-10-19 23:00:00,0.9996,0.9997,0.9996,0.9996,12464263.0
2023-10-20 00:00:00,0.9996,0.9997,0.9995,0.9995,12439396.0
2023-10-20 01:00:00,0.9995,0.9996,0.9995,0.9995,6837380.0
2023-10-20 02:00:00,0.9996,0.9996,0.9995,0.9995,13226257.0
2023-10-20 03:00:00,0.9996,0.9996,0.9995,0.9995,14983458.0
2023-10-20 04:00:00,0.9996,0.9996,0.9995,0.9995,7763943.0
2023-10-20 05:00:00,0.9995,0.9996,0.9995,0.9995,12578597.0
2023-10-20 06:00:00,0.9996,0.9996,0.9995,0.9995,7814940.0
2023-10-20 07:00:00,0.9995,0.9996,0.9994,0.9994,22650910.0
2023-10-20 08:00:00,0.9994,0.9996,0.9994,0.9995,25225423.0
2023-10-20 09:00:00,0.9995,0.9996,0.9995,0.9995,20907387.0
2023-10-20 10:00:00,0.9995,0.9996,0.9993,0.9993,49482110.0
2023-10-20 11:00:00,0.9994,0.9995,0.9993,0.9993,20550194.0
2023-10-20 12:00:00,0.9993,0.9994,0.9991,0.9993,68834453.0
2023-10-20 13:00:00,0.9994,0.9995,0.9993,0.9993,37474999.0
2023-10-20 14:00:00,0.9994,0.9995,0.9993,0.9993,31992037.0
2023-10-20 15:00:00,0.9993,0.9998,0.9993,0.9996,77540871.0
2023-10-20 16:00:00,0.9997,0.9998,0.9995,0.9997,27481501.0
2023-10-20 17:00:00,0.9998,0.9998,0.9997,0.9997,9966977.0
2023-10-20 18:00:00,0.9998,0.9998,0.9996,0.9996,13837505.0
2023-10-20 19:00:00,0.9997,0.9997,0.9996,0.9996,6883527.0
2023-10-20 20:00:00,0.9997,0.9997,0.9996,0.9996,4600033.0
2023-10-20 21:00:00,0.9996,0.9997,0.9996,0.9996,7000032.0
2023-10-20 22:00:00,0.9996,0.9997,0.9995,0.9995,5073754.0
2023-10-20 23:00:00,0.9995,0.9996,0.9995,0.9995,7319882.0
2023-10-21 00:00:00,0.9995,0.9996,0.9995,0.9995,1901839.0
2023-10-21 01:00:00,0.9995,0.9996,0.9995,0.9995,3126623.0
2023-10-21 02:00:00,0.9996,0.9996,0.9995,0.9995,3879725.0
2023-10-21 03:00:00,0.9995,0.9996,0.9995,0.9995,4753833.0
2023-10-21 04:00:00,0.9995,0.9996,0.9995,0.9996,2474458.0
2023-10-21 05:00:00,0.9995,0.9996,0.9995,0.9996,1933314.0
2023-10-21 06:00:00,0.9996,0.9996,0.9995,0.9996,6513639.0
2023-10-21 07:00:00,0.9996,0.9996,0.9995,0.9995,1655576.0
2023-10-21 08:00:00,0.9995,0.9996,0.9995,0.9996,3774376.0
2023-10-21 09:00:00,0.9995,0.9997,0.9995,0.9996,11845599.0
2023-10-21 10:00:00,0.9997,0.9998,0.9996,0.9998,4972511.0
